Ticker,Date,Close,RSI,Signal
PETR4.SA,2026-02-13,36.88999938964844,63.055989297374495,HOLD
VALE3.SA,2026-02-13,87.02999877929688,59.498693989129364,HOLD
ITUB4.SA,2026-02-13,47.77000045776367,67.00057121241596,HOLD
